,baseline,fw_handcraft,fw_shrinkage,fw_hrp,fw_equal
1985-12-02,-3.6050000000000075,-3.058377661239309,-3.4650000000000056,-3.6050000000000075,-3.4650000000000056
1985-12-03,0.7,0.2909634650150548,0.63,-0.315,-0.21
1985-12-04,2.3334783977108353,1.5873919885542669,2.218913590843404,1.8954351931325468,1.85739198855426
1985-12-05,-0.4574999999999659,-0.26108640915655695,-0.40858640915654554,-0.5970648068673986,-0.5220648068674013
1985-12-06,-1.2040124429994066,-0.8080248859987749,-1.2455248859987842,-0.7240124429994067,-0.7640124429994045
1985-12-09,5.215991292994757,3.9383210308809535,5.08082103088094,5.097499999999959,4.962499999999962
1985-12-10,3.0049999999999457,2.0299999999999727,2.6949999999999545,3.2549999999999457,3.0749999999999496
1985-12-11,5.012499999999972,3.441811005750665,4.6992670028559,4.637499999999972,4.522499999999975
1985-12-12,-1.5707269142814186,-1.2917170100270454,-1.5524999999998563,-1.4442170100270062,-1.4324999999998564
1985-12-13,0.5849999999999687,0.6699999999999716,0.4799999999999687,1.4949999999999688,1.3199999999999688
1985-12-16,1.2099999999999125,1.122703861698776,1.1409329482456143,1.7269776494151468,1.6269776494151464
1985-12-17,4.132499999999994,2.9893173919198586,3.9283434787884497,2.3063956525256306,2.62986956565704
1985-12-18,-2.1199999999999126,-1.0822483833660828,-1.722655239603769,-0.6845931437622264,-0.8645931437622264
1985-12-19,1.1774999999999813,0.9849999999999812,1.1174999999999813,0.7424999999999813,0.8024999999999812
1985-12-20,1.3149999999999875,0.7799999999999875,1.1949999999999874,0.4449999999999874,0.5649999999999874
1985-12-23,-1.794039518691047,-1.1711580747638122,-1.6171185560728905,-0.49057903738196845,-0.6721185560728901
1985-12-24,0.23250000000011253,0.25691383215452795,0.24250000000011254,0.3725000000001126,0.34750000000011255
1985-12-25,0.0,-0.008741891559231989,-0.004611215615904388,0.0,0.0
1985-12-26,1.1149999999999125,0.9449999999999203,1.0649999999999125,0.8349999999999125,0.8849999999999124
1985-12-27,1.6275000000000688,1.3925000000000627,1.5525000000000686,1.2075000000000686,1.2825000000000686
1985-12-30,-1.058878289091227,-1.0125000000000626,-1.058878289091227,-1.058878289091227,-1.058878289091227
1985-12-31,0.06750000000010914,0.15250000000009095,0.09250000000010913,0.20750000000010915,0.18250000000010913
1986-01-01,0.0,-0.006286612095869054,0.0,0.0,0.0
1986-01-02,-2.0525000000000886,-1.3225000000000666,-1.8525000000000886,-0.9325000000000887,-1.1325000000000887
1986-01-03,-1.2600000000000138,-0.41173690743266245,-0.9739390783779589,0.4153940630075576,0.11232343834593837
1986-01-06,-0.38249999999989087,-0.3540069508742099,-0.38630638296508873,-0.38863617020664143,-0.39170425531001674
1986-01-07,4.762499999999899,2.695327533226647,3.8494210408692693,3.357881561303943,3.3978815613039433
1986-01-08,-5.559999999999912,-3.868075327146164,-5.279618438695873,-5.369999999999911,-5.374999999999911
1986-01-09,-2.411697295718396,-2.3913918108865277,-2.551391810886537,-2.799445905443284,-2.7956581688794566
1986-01-10,-2.519999999999993,-1.2466378407357048,-1.802434968355491,-1.8668618187069543,-1.7733983935312225
1986-01-13,-5.670000000000095,-2.0223455420622463,-3.556616557910038,-3.726172771031187,-3.586616557910045
1986-01-14,2.183839352250972,1.6013879043388641,1.5672321359266779,4.653392783675731,3.8833927836757276
1986-01-15,3.200000000000094,-0.15649891444403777,0.856629418105979,0.8568716674500769,0.4837433349000773
1986-01-16,-0.21500000000006875,0.13343754422566242,-0.025416377312631237,0.034999999999956254,0.06499999999996874
1986-01-17,-0.024999999999968714,0.4484404721351626,0.2538493178090676,0.4950000000000199,0.4700000000000142
1986-01-20,-1.3299999999999814,0.1657512712358152,-0.379248728764178,-0.1999999999999881,-0.019248728764179646
1986-01-21,1.894999999999925,-0.6225000000000136,0.21388278518662446,-0.4173499161350969,-0.5546987907606432
1986-01-22,-1.4149999999999125,-0.18093982029312258,-0.572814157352202,-0.5331256629408411,-0.31468849441130525
1986-01-23,2.549999999999906,0.5549999999999828,1.2084370634199257,1.4449999999999403,1.0199999999999574
1986-01-24,0.7650000000000375,0.4467199914631025,0.5446793144057619,1.1448396572028963,0.9523396572028894
1986-01-27,2.829999999999981,1.0338570995483507,1.7398559800539353,1.9140011194943947,1.4540011194943983
1986-01-28,2.10499999999995,1.9489882581659899,2.203988258165976,3.2808454414917585,2.78983369965778
1986-01-29,-1.969999999999925,-0.7643128150168076,-1.3042365608064173,-0.9110117418339261,-0.707672048430042
1986-01-30,-0.3,0.09158289019433247,-0.0527979355754768,0.24876165153961857,0.24876165153961857
1986-01-31,0.9600000000000252,1.0287616515396367,1.1137616515396414,1.3053212386547368,1.243761651539639
1986-02-03,1.7084404128849298,1.353440412884923,1.6468808257698317,1.6394111584036992,1.5853212386547344
1986-02-04,1.2384688269066282,1.3408520632450782,1.47410136207563,1.7000000000000124,1.6441013620756293
1986-02-05,-1.8450000000000686,-1.36500000000005,-1.5850000000000686,-1.3965299857770281,-1.353960645412717
1986-02-06,-1.7699999999999811,-1.3530467283726946,-1.6415233641863354,-1.5430467283726896,-1.5315233641863355
1986-02-07,-1.9565230770448834,-1.435091155152412,-1.6909129870675372,-1.4765230770448834,-1.4724360641124516
1986-02-10,2.884999999999925,0.6601605984877027,1.6335069187477427,0.7234707270552959,0.6028239660631745
1986-02-11,1.3749999999999687,2.4877166133090265,2.3782874599817547,3.8203937299908586,3.629822883318122
1986-02-12,-0.12499999999989996,0.4502103441412011,0.26771034414123746,0.7950000000001,0.7675000000000909
1986-02-13,0.41277349194036084,2.4873623233075897,2.065417393984561,4.100000000000013,3.8909382376856354
1986-02-14,3.6170213376971545,3.7696815948766185,4.269787624953403,5.285517965261885,5.155530952344132
1986-02-17,-0.0015224904610650594,-0.021326367061849014,-0.021326367061849014,-0.014469409683587153,-0.015991900144652214
1986-02-18,1.7300000000000408,0.3700000000000273,0.9700000000000409,0.670000000000041,0.5200000000000374
1986-02-19,-1.2515224657341772,-1.0159236368972484,-1.06,-0.985,-0.9753078789657494
1986-02-20,0.20847753426580917,1.2199999999999873,0.9499999999999864,1.2499999999999862,1.3099999999999863
1986-02-21,4.008485436872399,2.7249550309470623,3.1099999999999794,2.733485436872399,2.656970873744819
1986-02-24,3.0399999999999796,0.9909284706567888,1.6339523137711833,0.9999999999999796,0.8399999999999797
1986-02-25,-0.7550000000000603,-0.5546204188498634,-0.6181171537296108,-0.5105683396756314,-0.49509762810801916
1986-02-26,1.7250000000001493,2.481977460997204,2.2919774609972166,3.043488730498683,3.0719774609972164
1986-02-27,5.544999999999899,5.130065570337331,5.374999999999899,5.114999999999898,5.114999999999898
1986-02-28,0.750000000000075,1.140000000000075,1.005000000000075,1.395000000000075,1.395000000000075
1986-03-03,3.649999999999898,4.299999999999899,4.074999999999898,4.724999999999898,4.724999999999898
1986-03-04,1.7900000000000407,1.6525056846044188,1.702002273841792,1.5735011369209166,1.5735011369209166
1986-03-05,-5.6964961732035695,-5.385000000000068,-5.505000000000068,-5.255000000000068,-5.25649617320357
1986-03-06,2.830905130960642,2.077906692492681,2.3794059117266615,1.7529066924926808,1.7294059117266616
1986-03-07,1.6624999999999657,1.6610006680012512,1.6624999999999657,1.6624999999999657,1.6624999999999657
1986-03-10,5.724999999999986,4.637022218733891,5.057022218733891,4.149999999999986,4.149999999999986
1986-03-11,0.24999999999995223,1.3935797796936602,0.9165652742948045,2.0410435161965204,2.0380580215953765
1986-03-12,-0.052499999999904505,-0.7724999999999045,-0.37249999999990446,-1.6124999999999048,-1.5324999999999047
1986-03-13,-0.3625000000001091,-1.3555199390633343,-0.8055199390633344,-2.513539878126559,-2.403539878126559
1986-03-14,1.075000000000075,1.1357581577908757,1.0872382994992755,1.2366787246244755,1.2237184412076756
1986-03-17,-0.8349999999999523,-0.8529550995602508,-0.8079550995602508,-0.9679550995602508,-0.9479550995602509
1986-03-18,-1.3075000000001091,-1.267500000000109,-1.6289715486937288,-0.34750000000010917,-0.5089715486937287
1986-03-19,0.41500000000007503,0.5213888361067045,-0.6230223315610502,3.175000000000075,2.600000000000075
1986-03-20,0.946975472452146,0.9242915158434978,0.749291515843498,1.546975472452146,1.4159264173565065
1986-03-21,-0.8974999999999386,-0.4934401101077538,-0.7894467645402189,-0.6264600734051488,-0.6379534189726839
1986-03-24,3.052500000000041,2.047067751053503,2.6481016265802353,2.3666355021069663,2.3666355021069663
1986-03-25,0.06250000000004774,-0.9699999999999523,-0.6274999999999523,-1.0774999999999522,-1.0774999999999522
1986-03-26,2.0578799704326323,1.1556710159094497,1.590568420779677,1.2978799704326323,1.2964176605020412
1986-03-27,3.375000000000074,3.891242897703106,3.8162428977031113,4.3191619318021,4.295621448851593
1986-03-28,0.0,0.0,0.0,0.0,0.0
1986-03-31,2.9874999999999927,2.562499999999993,2.8074999999999926,2.4774999999999925,2.4774999999999925
1986-04-01,0.235,-0.7114555046213145,-0.3064555046213145,-1.295,-1.297911009242629
1986-04-02,0.022499999999933518,0.41492183990878956,0.2308842585572655,0.6923362262375989,0.6523362262375989
1986-04-03,-2.3174999999999626,-1.657499999999963,-2.137499999999963,-0.6974999999999631,-0.8174999999999631
1986-04-04,-0.36750000000003785,-0.2647971279836513,-0.3433377023869286,-0.09750000000003783,-0.11895942559676054
1986-04-07,0.34000000000013303,0.17272744460551454,0.26563646676336194,0.06418195568443825,0.07563646676336194
1986-04-08,4.650000000000008,4.435887814007491,4.550000000000009,4.340000000000009,4.360000000000008
1986-04-09,1.022499999999963,2.0108921524039536,1.572499999999963,2.7274999999999627,2.617499999999963
1986-04-10,-0.11749999999998521,0.7181302030276318,0.27813020302763164,1.119586802018426,1.0381302030276318
1986-04-11,-1.9575000000000295,-1.2476815775524954,-1.5776815775524955,-0.9747725553946479,-1.0062270664735715
1986-04-14,3.457499999999941,3.137316561442262,3.248771338379073,3.0702261153158847,3.0702261153158847
1986-04-15,-2.012499999999978,-1.252499999999978,-1.492499999999978,-1.1524999999999779,-1.1524999999999779
1986-04-16,4.6649999999999405,6.560584810233165,5.96499999999994,6.812083254452645,6.810624881678998
1986-04-17,-2.4174999999999924,-3.2676790473573223,-3.076224897734846,-3.548316598489895,-3.5733165984898947
1986-04-18,-2.3324999999999916,-3.126941246177363,-2.972499999999992,-3.312499999999992,-3.332499999999992
1986-04-21,-1.3249999999998596,0.4093389403674708,-0.22120414706070626,0.3885419356166916,0.42354193561669157
1986-04-22,-4.127499999999992,-4.795238842343742,-4.726429410640012,-5.571964705320002,-5.60642941064001
1986-04-23,-3.822000815874892,-0.25772074828836417,-1.8346005682967708,-1.0652207482884317,-0.8787743161116167
1986-04-24,-3.7989346102424926,-1.6210543227845915,-2.3560543227846025,-3.3439826607624368,-3.153982660762434
1986-04-25,-1.582073251005172,-0.6510029562217843,-0.8395732510051841,-1.5116465020103698,-1.4560563846319732
1986-04-28,4.315000000000044,0.540935269629397,1.535372149668542,2.4703721496685533,1.88037214966855
1986-04-29,1.8825000000000447,-2.5471239172281983,-1.0049999999999877,-2.7724999999999755,-3.22999999999998
1986-04-30,1.6675000000000124,-6.054948972991926,-3.168229171271484,-7.282929226154224,-7.708059701240024
1986-05-01,-2.8907444851034048,0.40295147223395983,-1.0716595400614446,1.1672069871306001,1.240188421311752
1986-05-02,-1.7266523966479514,-1.515000000000008,-2.49500000000002,-0.5650000000000278,-0.71000000000002
1986-05-05,3.7550000000000754,0.9836066851257448,1.8173651498583303,2.371721337025194,2.001721337025181
1986-05-06,-1.0525000000000384,-0.3691913543999867,-0.14083616354008033,-1.0270628909101391,-0.7970628909101325
1986-05-07,-1.2249999999999688,-0.5899999999999886,-0.5599999999999801,-1.0049999999999772,-0.8849999999999829
1986-05-08,3.365759542506339,0.2349999999999932,2.093259542506346,0.33249999999998636,0.3524999999999898
1986-05-09,-3.3874999999999313,-1.354134560632334,-1.88065554960825,-2.4464160440962113,-2.016416044096224
1986-05-12,-4.544292465579952,-2.4550261789675987,-3.699674961195539,-2.4275261789676237,-2.4828773967396884
1986-05-13,2.6653898955678086,1.259985014512219,1.7864279667235856,1.6121545575875984,1.5771545575876005
1986-05-14,-2.099999999999894,-0.5549999999999806,-1.2749999999999515,-1.069999999999942,-0.9899999999999516
1986-05-15,-3.9717856401580796,-1.0653569204740627,-2.0535712803160626,-2.0035712803160686,-1.9135712803160627
1986-05-16,-4.137367869703926,-0.9303229090001802,-1.8245416529658163,-2.063063418872784,-1.9213070631112228
1986-05-19,-1.059999999999983,0.0008401592395417719,-0.4391598407604531,-0.41915984076044965,-0.3527706630864944
1986-05-20,1.43,-0.048143840237370554,0.05646476520810504,0.2932323826040525,0.3022124108058368
1986-05-21,-0.2899999999998977,0.11999999999996931,-0.10460822112555024,0.1550000000000307,0.11000000000001023
1986-05-22,0.7199999999999829,-0.18817237091550956,-0.04640716683856848,0.28896959184610255,0.10182762908448365
1986-05-23,0.8549999999999204,0.1562442208318398,0.11124422083181594,0.36786483081815013,0.2757381746065141
1986-05-26,0.0,-0.010717164243111109,-0.008988572134943031,-0.0062228781756395925,-0.0062228781756395925
1986-05-27,2.075000000000097,0.525,0.615000000000029,1.2450000000000387,0.7100000000000193
1986-05-28,-2.060000000000057,0.10328230017475433,-0.5821751155461586,-0.62263253126706,-0.24763253126704857
1986-05-29,-4.499572929731789,-1.7162949198500288,-2.1517219901181868,-2.7667219901181865,-1.7567219901181954
1986-05-30,-1.4898182675851057,-0.46053682395779055,-0.7605368239577854,-0.8860384869688545,-0.5510384869688579
1986-06-02,-3.7175000000000105,-1.4187353324955387,-1.5920893719519948,-3.009521342178952,-1.8088033622685837
1986-06-03,2.527888572531739,0.22947897155058902,0.8565889243438111,1.213275670388562,0.9828870978567913
1986-06-04,-2.957500000000004,0.5600000000000023,0.0,-0.14000000000000057,0.0
1986-06-05,1.079876718948458,0.019999999999995452,0.01,0.14000000000000112,0.11535263368430206
1986-06-06,4.730000000000018,-1.940000000000009,-0.05,-0.23999999999999774,-0.9100000000000023
1986-06-09,-3.049613364357726,1.1403541491527494,0.008473988304305985,0.203147881743894,0.5770129495877045
1986-06-10,0.0299999999999693,0.395,0.08499999999998464,0.35499999999998977,0.18999999999999487
1986-06-11,0.9700000000000204,0.4758135461539168,0.5375000000000102,0.6425000000000068,0.2400000000000034
1986-06-12,-0.4349999999999625,0.5841150813707031,-0.04588491862927814,0.5610159155539177,0.5329317473193675
1986-06-13,2.99,0.6291638571372027,1.4607293199690736,1.4007293199690736,0.9024219899768051
1986-06-16,-0.03000000000000682,0.6694051635518201,0.20560889115080042,0.5104713761849801,0.5444051635518201
1986-06-17,1.3399999999999488,-0.16384052594765655,0.6766405818795092,0.16175273251913191,-0.013840525947656546
1986-06-18,0.36499999999998983,0.3001143647611666,0.3751143647611631,0.43999999999999145,0.2751143647611666
1986-06-19,-1.2349999999999728,-2.4199168172844097,-1.9999168172844004,-2.3499168172844054,-2.2199168172844095
1986-06-20,0.5849999999999898,2.8382910030363258,1.8932910030363224,2.5966455015181573,2.518322750759075
1986-06-23,0.16499999999992157,1.0949999999999345,0.6449999999999085,1.0349999999999218,1.0349999999999346
1986-06-24,-0.1749999999999318,1.3665941779284485,0.6182753423427929,1.271637671171425,1.273318835585735
1986-06-25,0.290083194995529,0.4099348396685992,0.4416123663904655,0.44161236639047746,0.38161236639048945
1986-06-26,0.07832427568346323,0.26997282705030784,0.19664855136689063,0.24006931884600444,0.23174504316257186
1986-06-27,1.1383217389911553,-0.12667826100885943,0.5084155554167596,0.19000000000005174,0.14164347798225163
1986-06-30,-0.5999999999999917,3.1600952811330663,1.549407652796944,2.539407652796943,2.6000000000000076
1986-07-01,0.020094434257247128,1.0927133384167544,0.673303679984788,0.9183981142420576,0.9200944342572499
1986-07-02,0.34720649394949654,-1.3462662523767557,-0.6182324931546508,-1.0468390673360488,-1.012118163994309
1986-07-03,2.177500000000078,1.7975000000000685,2.1625000000000876,1.967584073506612,1.8375840735066025
1986-07-04,-0.006607206391097846,-0.008298912091424486,-0.006607206391097846,0.0,0.0
1986-07-07,-1.2900000000000358,3.624999999999968,1.5649999999999604,2.909999999999964,2.8899999999999677
1986-07-08,-2.4559268846522646,-1.5929209809351343,-2.2312075386090133,-1.8694493690872631,-1.6994493690872612
1986-07-09,2.0890703145827985,3.5373896157925135,3.229104458501092,3.589104458501092,3.4323725438333623
1986-07-10,-0.9967015490605601,1.4450000000000103,0.401596901878863,0.8798953528182877,0.9198953528182876
1986-07-11,0.954096257509767,0.3857981287548962,0.6823943862646036,0.6190962575097585,0.6123943862646036
1986-07-14,1.025798457375678,1.580798457375683,1.4724999999999862,1.6524999999999863,1.6824999999999863
1986-07-15,1.5432737286621494,-4.206734747792236,-2.0900084764543605,-3.344999999999982,-3.556726271337853
1986-07-16,-0.09000000000007162,-3.6478290768271995,-2.2734537538273067,-3.0934537538272986,-3.2810903222532715
1986-07-17,-0.057509900382270655,3.0796783722459824,1.37568939190043,2.400679491518211,2.734944901727664
1986-07-18,0.6818796145120153,1.7875000000000911,1.0500000000001137,1.6500000000001136,1.7875000000001022
1986-07-21,0.9999999999999204,0.9955817893006143,1.0512034695527368,1.1729627756421737,1.0332676187256
1986-07-22,-0.754954456361218,1.2879631465736059,0.009733745839913687,0.7797337458399137,1.0833427366493649
1986-07-23,-2.5000000000000626,-3.860675850000312,-3.2106758500003236,-3.7588965416669473,-3.6588965416669414
1986-07-24,-1.5600000000000251,-1.6449494602910377,-1.670611303410822,-1.7199494602910423,-1.6656113034108195
1986-07-25,0.9100000000000251,0.2626449712506772,0.5739982395631607,0.47761995626784287,0.4125250149828594
1986-07-28,-2.7017779233086423,-2.8160558466173327,-2.4642779233086514,-2.7392779233086513,-2.7874999999999783
1986-07-29,3.4099999999999624,3.788961043433237,3.318961043433227,3.868961043433227,4.018961043433227
1986-07-30,0.9782186305576798,1.1050829166558365,0.9100000000000185,1.1300000000000185,1.1900000000000186
1986-07-31,1.9082178994968737,2.1097301097578125,1.621588621528266,2.0115122102609826,2.118294310764147
1986-08-01,-0.34680024442357343,-3.1838553037541257,-1.5971280185123606,-2.5027461634812123,-2.6603277740888496
1986-08-04,1.2299999999999813,3.7998048869031806,2.390243946475276,3.231621880855783,3.210243946475278
1986-08-05,-1.3999999999999373,0.3750000000000511,-0.7249999999999374,-0.22499999999993742,-0.029950806312315722
1986-08-06,-1.2600000000000127,-1.5747646102596993,-1.2747646102597014,-1.4747646102597016,-1.511132305129857
1986-08-07,0.7981839303510859,0.942555035625529,0.7825550356255394,0.8825550356255394,0.8825550356255394
1986-08-08,1.3481803638629413,0.013180363862941118,0.5531803638629411,0.255,0.25136072772588225
1986-08-11,1.2032673628885855,-0.2825000000000546,0.48749999999993177,0.1724999999999318,0.10249999999993178
1986-08-12,1.5699999999999794,2.066996357258031,1.686996357258028,1.9588173876643153,2.0263579391874087
1986-08-13,1.7231802209276261,1.5750873105326761,1.6250873105326908,1.6750873105326909,1.4767778265175504
1986-08-14,-1.021831347822781,-2.530633035114064,-1.4906330351140842,-2.090633035114084,-2.249816520987531
1986-08-15,0.6873154848881083,1.521960211148661,0.948981058016085,1.298367103114755,1.392751615448094
1986-08-18,0.04000000000010914,-0.09236999992739958,0.06250000000010913,-0.037499999999890864,-0.11999999999989086
1986-08-19,2.644999999999884,3.669999999999894,3.024999999999884,3.4749999999998837,3.3593192311396836
1986-08-20,0.9931636861006197,1.396506529079803,1.1763273722012257,1.3281636861006199,1.3600000000000136
1986-08-21,1.397674587038377,1.067811690308303,1.3246492562014298,1.187811690308303,1.17464925620143
1986-08-22,-2.2418355861585275,-1.870678044984423,-2.1406780449844227,-1.990678044984423,-1.990678044984423
1986-08-25,2.3931598419130324,3.712483003790408,2.8106428457035815,3.3124830037904083,3.3124830037904083
1986-08-26,2.4756723156505016,3.186533893902274,2.678361578251919,2.948361578251919,2.950189262601565
1986-08-27,-3.2811515205161763,-3.8666288012903522,-3.508454561548411,-3.6866288012903525,-3.6666288012903525
1986-08-28,1.0431755092157398,1.360143982847901,1.1949999999999483,1.2749999999999484,1.2649999999999484
1986-08-29,1.7056790872457075,1.667500000000075,1.7075000000000815,1.7075000000000815,1.7075000000000815
1986-09-01,-0.003634273428567655,0.0,0.0,0.0,-0.0018171367142838274
1986-09-02,-2.675000000000074,-1.2650000000000685,-2.180000000000074,-1.8200000000000738,-1.8200000000000738
1986-09-03,-3.7793209127543146,-3.531358355410509,-3.747212717915735,-3.7072127179157355,-3.7022947873695045
1986-09-04,1.5163597468312813,1.326941079539883,1.3376369245345494,1.3825604764777566,1.4576369245345475
1986-09-05,-5.761145071810731,-3.9325000000000254,-4.204322535905373,-4.702500000000047,-4.704322535905379
1986-09-08,-3.8377556316959334,-3.090988111224396,-3.0309881112243975,-3.386046701507679,-3.4109881112243983
1986-09-09,1.1681738892452553,0.627098699466579,0.6681682513588982,0.7031682513588982,0.7467612102436612
1986-09-10,1.9881690678401196,2.4481690678400514,1.8081690678400761,2.1581690678400762,2.3081690678400766
1986-09-11,-3.161828038221869,-0.595,-0.8575000000000227,-0.8225000000000227,-0.8075000000000228
1986-09-12,-0.4268204315428095,-0.22950873569296515,0.044538705371540345,0.07953870537154034,0.09309348188285546
1986-09-15,2.2763590218613157,0.9538590218613339,1.0638590218613269,1.17067951093066,1.1056795109306619
1986-09-16,-1.021817288509122,-1.2605177592579222,-0.9854518655274805,-1.1354518655274806,-1.1404518655274845
1986-09-17,-0.40182320766209945,-1.8375000000000012,-1.3725160791722788,-1.6125160791722788,-1.6175000000000033
1986-09-18,-3.0299999999999945,-0.8079261310139069,-1.176103306699718,-1.2061033066997178,-0.981614121570933
1986-09-19,-0.5500000000001126,-0.050467932192012475,-0.19546793219205338,-0.16546793219205339,0.01453206780796706
1986-09-22,-0.42,-0.9657943893752471,-0.5757943893752471,-0.7607331446715639,-0.99
1986-09-23,-3.149999999999999,-4.144843082923006,-2.8448430829230062,-3.4448430829230063,-3.744843082923006
1986-09-24,1.7563327862011042,-0.7055049241896135,0.206328682709791,-0.10367131729020446,-0.3218377103907772
1986-09-25,1.5023641554197142,1.0139154143876636,0.35575560929870886,0.6857556092987089,0.9115512589679494
1986-09-26,-0.7661934891912263,-0.27490199342909893,0.2982512619752725,0.008251261975262285,-0.3282962271724889
1986-09-29,-5.731897599152196,-2.579904864126385,-1.590815580550021,-2.3157204446763924,-2.5349048641263887
1986-09-30,2.9517415355109744,1.4360593364442693,1.5067415355109812,1.774847469155409,1.4691652700886955
1986-10-01,0.44810594809964616,0.25500000000000456,0.455000000000008,0.43000000000000804,0.2950000000000057
1986-10-02,0.6401224414650366,-0.09582453659575438,-0.6798775585349589,-0.375000000000008,-0.24000000000000568
1986-10-03,5.778082863151359,2.407331452605658,2.7723314526056373,2.9573314526056427,2.0849999999999747
1986-10-06,2.5511116787185677,1.0476252800022299,0.3606197564769023,0.8925639171176691,0.3356130692980026
1986-10-07,0.5905595850907253,0.3262268290367127,0.4393671439083743,0.4042864141275175,0.33205741050738286
1986-10-08,-1.0424999999999516,-1.2626732722386191,-1.2608217695912376,-1.2857326823748505,-0.9551732722386193
1986-10-09,0.4575000000000131,0.2700000000000084,0.45000000000001183,0.36000000000001064,0.2775000000000086
1986-10-10,-1.1408404827981753,-1.4400000000000084,-1.3800000000000119,-1.4500000000000104,-1.1199103225988334
1986-10-13,-0.6999999999999659,-0.19999999999997728,-0.5019446517125961,-0.351944651712599,-0.3249999999999744
1986-10-14,-1.620000000000075,-1.350777292069868,-1.535861719317605,-1.455861719317599,-1.1350000000000564
1986-10-15,0.49000000000003413,1.096731278054835,0.6167312780548465,0.8267312780548436,0.6767312780548408
1986-10-16,-0.9499999999999658,-0.48380588215598846,-0.6838058821559772,-0.6338058821559799,-0.5808430343949327
1986-10-17,-1.3019487022850689,-0.9068659100584123,-1.1218659100584056,-1.1018659100584072,-1.0418659100584073
1986-10-20,-1.071942283920507,-0.5248250856011734,-0.5599125428006174,-0.5499125428006123,-0.5499125428006123
1986-10-21,1.2499999999999658,-0.12500000000000563,0.29508745719940366,0.14999999999998295,0.2392444811844339
1986-10-22,1.85313684881735,0.42000000000001714,0.855000000000051,0.8350000000000511,0.5675000000000426
1986-10-23,1.4130726581892796,1.4482258731516364,1.2032258731516365,1.3481492656704581,1.0167268293401421
1986-10-24,-1.4600000000000959,-0.7608166134772738,-0.975728153254532,-0.9457281532545245,-0.8350000000000444
1986-10-27,2.088074269420754,1.482499999999993,1.7074999999999847,1.7274999999999863,1.3549999999999898
1986-10-28,-0.33692642959637814,-0.7887626645018913,-0.4627464015375206,-0.586926429596384,-0.527746401537524
1986-10-29,2.0700000000000136,2.030000000000005,2.025089710191308,1.9550897101913072,1.7750897101913048
1986-10-30,0.9300000000000443,-0.4401727011065121,0.563147292756586,0.10474468593751567,0.060647292756575634
1986-10-31,-0.07999999999994825,0.21517702043083328,-0.005686770588560879,0.0894017396268359,0.10681322941142722
1986-11-03,0.258068701733453,-0.2700000000000637,0.2299999999999045,0.06999999999991251,-0.02000000000007167
1986-11-04,-0.23500000000005175,-0.5014588524144588,-0.3312697423653814,-0.40636460906904937,-0.3668374378308667
1986-11-05,-0.5706500373423107,-0.8138674475140714,-0.5658011712711096,-0.7106989520677267,-0.6538674475140662
1986-11-06,-1.3400000000000876,-1.0746673178672592,-1.3527338542938436,-1.2527338542938373,-0.962733854293825
1986-11-07,-2.114434714612036,-1.8124999999998914,-1.912499999999844,-1.9381918322138494,-1.6299999999998798
1986-11-10,1.1874999999999443,1.0421381040789264,0.916985047709838,0.979485047709842,0.9123966891788785
1986-11-11,1.0049999999999444,0.8149999999999722,0.7399999999999523,0.7949999999999562,0.7249999999999602
1986-11-12,0.3955617225034151,0.049185167510028494,0.4222468900133883,0.1947468900133822,0.2105617225033905
1986-11-13,0.4049999999999443,0.23999999999997218,0.3399999999999523,0.29499999999995624,0.27499999999996017
1986-11-14,1.6288736946862092,1.2671966794680842,1.3374482635039353,1.253678477946794,1.1233153656492918
1986-11-17,2.4824999999998214,1.8414211168965768,2.0233543308731763,1.9833543308732002,1.6034273440560274
1986-11-18,-1.6719300662915462,-1.1126615450187907,-1.494870638385824,-1.3395916113104185,-1.2755111717994512
1986-11-19,3.738074518242489,3.3114077711172163,3.7161490364850462,3.6661490364850504,3.0361490364850603
1986-11-20,-0.2569167694294261,-0.3726670777179603,-0.26266707771793474,-0.310750308288437,-0.2531729539012442
1986-11-21,1.3155826832166841,1.3927601747205978,1.3774999999999404,1.4174999999999442,1.2774999999999523
1986-11-24,1.2230827346250048,1.2909238319578138,1.245662604914785,1.2806626049147798,1.1864266962929668
1986-11-25,-1.2499121072903743,-1.4526578847782365,-1.450743413583708,-1.4576578847782466,-1.2387410496794515
1986-11-26,1.1031163726495647,0.8050000000000272,1.0550000000000341,0.9550000000000318,0.9531163726495602
1986-11-27,-0.0018825859745507714,0.0,0.0,-0.004738989555721122,-0.004738989555721122
1986-11-28,1.0900000000000938,1.070000000000075,1.1200000000000938,1.1600000000000938,1.0700000000000875
1986-12-01,-0.43688201033538465,-0.6797308360657988,-0.4799999999999829,-0.5399999999999829,-0.4997308360657965
1986-12-02,5.849999999999795,5.9702430434334515,5.939999999999795,6.119999999999795,5.889513708848179
1986-12-03,1.7000000000001365,2.205000000000127,1.8081120417602308,2.0300000000001366,1.7675000000001364
1986-12-04,2.6749999999999745,2.6670629426902304,2.6899039843295327,2.719903984329533,2.4842909862883378
1986-12-05,-2.878774407979076,-2.9699318021732455,-2.943044598183716,-2.952548815958134,-2.553044598183716
1986-12-08,2.553113259226063,2.56652530874504,2.62652530874504,2.3895126543725156,2.4476259135985874
1986-12-09,1.8612270699208233,2.8674999999999233,2.5374999999999233,2.7024999999999233,2.4274999999999234
1986-12-10,-0.475,-0.9643883874478771,-0.8143883874478771,-0.8875,-0.7662767748957543
